Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
2519,22,69,78,81,4.5,1
2520,18,68,76,70,4.0,1
2521,17,85,73,89,7.2,1
2522,22,68,70,66,3.5,1
2523,19,62,66,50,4.1,1
2524,21,100,100,100,7.5,1
2525,19,83,79,58,3.9,1
2526,22,81,80,83,4.8,1
2527,21,72,46,67,4.2,1
2528,20,45,57,46,1.4,0
2529,19,92,66,85,4.8,1
2530,17,62,73,49,3.0,1
2531,17,100,78,65,5.5,1
2532,19,85,86,89,7.2,1
2533,22,47,40,50,0.6,0
2534,17,87,66,79,4.2,1
2535,20,80,67,88,5.9,1
2536,16,42,31,47,0.6,0
2537,22,100,91,92,7.7,1
2538,20,90,100,78,5.8,1
2539,21,100,100,100,7.2,1
2540,20,82,78,57,3.9,1
2541,22,69,85,69,4.1,1
2542,21,91,78,81,4.7,1
2543,22,97,100,100,9.3,1
2544,17,100,90,83,7.6,1
2545,16,93,69,66,5.3,1
2546,22,76,90,64,5.5,1
2547,22,75,74,79,6.3,1
2548,17,100,100,100,9.8,1
2549,18,90,71,74,5.8,1
2550,17,77,92,83,5.1,1
2551,21,79,86,70,4.3,1
2552,17,100,87,84,5.5,1
2553,17,56,88,69,3.8,1
2554,16,68,81,62,6.0,1
2555,17,56,58,44,2.1,1
2556,22,69,76,84,4.5,1
2557,16,87,94,73,6.5,1
2558,19,98,60,88,5.7,1
2559,18,71,69,70,4.1,1
2560,16,75,83,61,4.5,1
2561,21,92,87,95,7.1,1
2562,19,60,83,55,2.6,1
2563,16,63,61,62,2.6,1
2564,16,92,69,61,3.1,1
2565,18,82,95,45,5.0,1
2566,22,70,59,66,2.3,1
2567,21,97,100,94,6.9,1
2568,20,45,71,58,3.2,1
2569,20,77,86,84,5.4,1
2570,16,73,57,58,3.8,1
2571,17,86,89,65,4.9,1
2572,21,56,47,58,1.8,1
2573,19,100,88,79,7.0,1
2574,17,50,78,62,3.1,1
2575,17,63,57,52,2.9,1
2576,21,100,100,89,9.8,1
2577,22,79,84,83,6.1,1
2578,16,100,90,88,6.9,1
2579,16,97,81,80,5.9,1
2580,16,60,58,66,4.1,1
2581,16,62,65,51,2.4,1
2582,20,76,80,59,4.4,1
2583,16,62,56,50,3.0,1
2584,20,50,59,57,3.2,1
2585,20,51,65,67,1.8,1
2586,22,80,75,78,5.2,1
2587,16,87,99,97,8.1,1
2588,18,75,74,67,6.1,1
2589,19,69,74,75,4.8,1
2590,17,68,65,78,4.9,1
2591,20,43,34,62,0.0,0
2592,21,82,62,69,4.2,1
2593,21,53,67,53,2.1,1
2594,19,90,63,68,5.3,1
2595,21,85,76,72,4.5,1
2596,18,65,62,62,3.3,1
2597,21,85,95,88,5.2,1
2598,17,79,87,86,5.2,1
2599,17,92,83,82,8.0,1
2600,20,83,80,83,6.4,1
2601,16,86,79,100,5.4,1
2602,22,63,56,47,3.1,1
2603,18,70,73,60,2.9,1
2604,20,70,87,90,6.2,1
2605,18,60,71,69,4.6,1
2606,16,68,92,74,5.5,1
2607,21,97,76,81,7.0,1
2608,21,42,52,45,2.0,0
2609,22,100,99,89,7.8,1
2610,16,100,88,97,6.9,1
2611,20,62,11,36,0.9,0
2612,22,100,100,100,9.7,1
2613,16,77,87,90,5.6,1
2614,19,55,57,68,4.0,1
2615,17,81,57,76,6.0,1
2616,22,73,54,70,3.0,1
2617,22,84,82,71,6.1,1
2618,20,66,64,70,3.4,1
2619,18,100,81,97,9.0,1
2620,19,96,80,76,5.1,1
2621,20,80,98,100,6.3,1
2622,16,67,77,78,3.4,1
2623,16,100,100,100,6.6,1
2624,16,98,62,66,5.0,1
2625,16,50,67,46,2.2,1
2626,18,85,62,77,4.5,1
2627,19,100,100,100,8.9,1
2628,21,100,80,63,6.7,1
2629,17,90,75,73,4.2,1
2630,18,41,69,75,1.3,1
2631,18,72,76,85,3.3,1
2632,21,68,46,50,2.2,1
2633,21,47,37,60,1.3,0
2634,17,98,97,74,6.6,1
2635,17,86,93,74,5.1,1
2636,21,100,100,87,8.6,1
2637,16,44,56,50,3.0,1
2638,18,79,77,84,5.0,1
2639,20,45,62,61,2.2,1
2640,17,70,67,72,3.8,1
2641,17,68,63,79,4.6,1
2642,21,71,84,72,4.3,1
2643,19,72,100,64,5.1,1
2644,20,96,100,88,6.9,1
2645,20,100,62,82,6.7,1
2646,17,64,80,63,3.5,1
2647,16,93,83,64,4.9,1
2648,19,100,80,68,6.6,1
2649,20,100,68,81,7.1,1
2650,17,73,66,73,3.7,1
2651,20,90,91,82,6.4,1
2652,22,69,68,98,5.7,1
2653,19,55,77,61,2.9,1
2654,19,90,100,86,6.6,1
2655,22,81,84,76,5.3,1
2656,18,75,36,42,1.5,1
2657,22,73,69,71,4.4,1
2658,21,63,86,63,5.1,1
2659,21,77,76,67,3.8,1
2660,17,100,86,70,7.5,1
2661,19,95,87,89,7.5,1
2662,18,94,62,71,4.2,1
2663,18,53,66,71,4.0,1
2664,20,90,69,57,4.7,1
2665,20,73,66,77,4.6,1
2666,22,60,66,75,3.8,1
2667,18,64,42,34,0.0,0
2668,22,100,100,100,8.5,1
2669,22,77,55,77,5.0,1
2670,20,73,88,71,4.6,1
2671,19,88,72,85,5.7,1
2672,22,73,97,91,4.8,1
2673,16,85,78,68,4.1,1
2674,19,64,69,57,3.0,1
2675,18,60,49,75,1.3,1
2676,18,60,82,56,2.3,1
2677,22,71,61,65,2.8,1
2678,19,100,100,80,6.3,1
2679,20,100,79,65,6.4,1
2680,20,70,72,60,3.2,1
2681,21,31,64,57,0.0,1
2682,18,78,66,66,5.0,1
2683,17,73,77,84,4.2,1
2684,21,67,62,78,4.1,1
2685,20,87,95,75,6.9,1
2686,19,84,100,63,5.3,1
2687,20,54,51,49,3.0,1
2688,19,49,62,56,2.6,1
2689,21,59,63,60,4.5,1
2690,18,70,62,77,3.2,1
2691,20,82,83,61,4.9,1
2692,22,93,88,77,7.1,1
2693,19,67,76,74,2.2,1
2694,18,71,84,73,5.2,1
2695,17,98,73,90,6.8,1
2696,19,78,79,78,4.8,1
2697,21,83,100,67,6.4,1
2698,17,70,79,80,4.4,1
2699,17,76,82,83,5.3,1
2700,16,89,79,87,5.9,1
2701,20,77,68,60,3.9,1
2702,19,100,100,100,9.0,1
2703,17,82,56,80,6.2,1
2704,16,100,100,91,7.6,1
2705,21,80,100,79,7.1,1
2706,18,85,72,77,5.7,1
2707,22,100,99,100,7.8,1
2708,22,76,84,56,5.4,1
2709,19,66,76,61,3.5,1
2710,17,90,77,82,5.0,1
2711,22,71,69,51,3.0,1
2712,20,47,33,54,0.8,0
2713,22,65,52,69,3.3,1
2714,22,68,82,73,5.1,1
2715,22,100,88,90,7.1,1
2716,16,52,46,82,3.3,1
2717,17,75,95,79,7.0,1
2718,20,70,44,45,2.6,1
2719,17,69,96,59,3.2,1
2720,19,100,71,81,7.9,1
2721,19,73,78,79,5.1,1
2722,19,82,61,68,4.7,1
2723,21,79,91,84,5.5,1
2724,22,57,55,63,2.6,1
2725,21,84,84,63,4.3,1
2726,16,78,86,64,5.0,1
2727,19,93,81,74,7.5,1
2728,20,39,45,66,1.7,1
2729,17,100,97,100,8.5,1
2730,22,88,74,69,4.8,1
2731,18,54,59,68,2.8,1
2732,20,66,67,47,2.4,1
2733,22,74,83,68,5.5,1
2734,21,65,50,48,2.3,1
2735,21,71,58,71,3.9,1
2736,20,78,63,65,4.5,1
2737,21,91,97,72,7.3,1
2738,19,99,88,88,7.0,1
2739,16,63,92,73,3.7,1
2740,17,72,74,71,4.6,1
2741,16,39,56,68,1.8,1
2742,22,39,26,59,0.9,0
2743,17,54,43,72,2.5,1
2744,17,100,78,96,7.2,1
2745,16,98,81,87,6.6,1
2746,20,80,64,66,5.8,1
2747,17,55,42,53,2.1,1
2748,16,85,75,60,3.6,1
2749,17,67,54,55,3.3,1
2750,18,72,74,66,4.7,1
2751,20,59,80,55,4.5,1
2752,19,55,74,72,3.0,1
2753,17,76,85,67,5.7,1
2754,18,100,84,86,5.5,1
2755,19,59,78,80,3.5,1
2756,19,85,86,70,5.6,1
2757,22,100,100,82,7.2,1
2758,17,100,71,97,7.9,1
2759,16,88,82,76,6.0,1
2760,17,82,83,71,5.9,1
2761,18,70,72,76,4.5,1
2762,19,100,93,79,7.1,1
2763,17,56,57,85,2.9,1
2764,16,83,99,91,6.8,1
2765,22,70,66,78,4.4,1
2766,17,90,95,92,8.0,1
2767,20,100,100,100,6.2,1
2768,22,85,91,66,4.9,1
2769,16,92,75,80,4.5,1
2770,18,93,77,66,6.1,1
2771,19,100,64,100,6.0,1
2772,17,77,69,79,4.2,1
2773,16,88,84,65,5.2,1
2774,22,73,80,91,6.8,1
2775,20,49,58,70,2.3,1
2776,16,92,83,74,6.5,1
2777,21,88,63,75,6.0,1
2778,20,98,95,78,7.4,1
2779,22,73,72,71,3.6,1
2780,18,84,78,77,5.0,1
2781,19,91,99,77,5.4,1
2782,22,98,83,75,6.5,1
2783,18,99,78,78,5.9,1
2784,17,72,85,52,2.5,1
2785,16,86,66,83,5.6,1
2786,21,100,97,87,9.0,1
2787,20,100,89,73,6.2,1
2788,20,98,100,100,8.3,1
2789,16,100,100,82,7.1,1
2790,21,83,83,100,7.7,1
2791,16,68,100,80,5.6,1
2792,17,83,89,61,6.0,1
2793,18,75,70,63,5.5,1
2794,22,75,68,68,5.0,1
2795,20,95,88,92,6.5,1
2796,17,84,95,76,4.0,1
2797,18,100,100,92,8.8,1
2798,17,68,89,77,3.1,1
2799,21,81,98,88,6.6,1
2800,20,96,81,88,7.8,1
2801,22,83,91,85,4.6,1
2802,16,54,50,52,2.8,1
2803,16,85,85,94,7.3,1
2804,18,88,83,84,5.4,1
2805,22,92,87,91,6.6,1
2806,19,76,86,72,4.8,1
2807,21,100,100,100,8.5,1
2808,18,57,46,70,0.8,1
2809,19,100,100,78,5.8,1
2810,17,95,90,91,7.7,1
2811,21,85,66,86,5.2,1
2812,17,84,86,75,5.6,1
2813,22,76,70,66,4.1,1
2814,20,68,79,62,5.0,1
2815,21,39,62,36,1.7,0
2816,19,68,64,54,3.6,1
2817,20,58,88,74,3.4,1
2818,16,99,89,71,6.3,1
2819,19,56,63,73,3.9,1
2820,18,57,76,84,3.9,1
2821,16,69,70,71,4.2,1
2822,16,52,67,56,3.5,1
2823,18,100,67,76,5.5,1
2824,21,84,70,83,5.8,1
2825,16,87,100,89,6.7,1
2826,22,95,71,84,6.3,1
2827,19,97,83,88,6.1,1
2828,20,76,76,81,4.3,1
2829,16,72,88,64,4.2,1
2830,19,56,59,80,3.3,1
2831,17,71,73,67,3.2,1
2832,19,97,78,52,5.4,1
2833,20,66,41,64,3.6,1
2834,19,94,97,90,7.9,1
2835,18,81,75,86,4.9,1
2836,20,100,100,86,8.0,1
2837,21,76,76,83,6.1,1
2838,17,62,59,49,3.4,1
2839,18,97,90,65,4.9,1
2840,21,40,49,63,1.7,1
2841,19,76,56,63,5.4,1
2842,20,59,73,77,3.6,1
2843,17,53,71,74,2.8,1
2844,18,99,100,100,8.0,1
2845,21,100,84,100,7.1,1
2846,21,100,91,95,7.0,1
2847,17,94,94,89,6.6,1
2848,22,53,71,66,2.5,1
2849,19,88,77,70,4.2,1
2850,17,53,81,66,4.3,1
2851,21,59,44,63,1.6,1
2852,16,60,41,73,3.9,1
2853,18,70,81,78,3.9,1
2854,17,88,67,74,5.3,1
2855,22,100,100,100,10.1,1
2856,21,81,86,77,5.0,1
2857,19,84,79,75,5.3,1
2858,21,90,81,100,4.5,1
2859,19,100,100,100,6.5,1
2860,17,47,68,62,2.9,1
2861,19,100,94,96,8.8,1
2862,20,78,58,78,4.8,1
2863,20,65,79,65,4.2,1
2864,20,98,91,81,6.9,1
2865,22,52,47,64,3.2,1
2866,22,78,100,79,6.4,1
2867,16,85,100,93,7.8,1
2868,22,81,73,76,4.5,1
2869,17,100,100,64,9.1,1
2870,21,82,98,61,6.3,1
2871,21,100,74,73,6.3,1
2872,16,94,100,94,7.7,1
2873,22,100,100,86,8.3,1
2874,19,85,100,100,5.5,1
2875,16,86,99,94,6.6,1
2876,19,100,100,100,7.8,1
2877,19,49,66,71,2.7,1
2878,18,54,38,36,1.5,0
2879,21,79,70,61,4.9,1
2880,20,57,55,48,1.5,1
2881,22,83,56,58,4.4,1
2882,19,85,86,90,5.6,1
2883,18,60,63,69,4.4,1
2884,21,86,70,75,4.7,1
2885,20,64,71,78,3.0,1
2886,19,73,81,100,6.6,1
2887,19,66,67,59,2.9,1
2888,16,50,49,34,0.8,0
2889,16,73,61,59,4.6,1
2890,21,92,100,98,6.8,1
2891,20,75,89,79,5.2,1
2892,19,65,72,51,2.7,1
2893,21,82,100,83,5.2,1
2894,21,78,78,68,5.9,1
2895,17,97,55,56,5.2,1
2896,22,69,65,49,4.5,1
2897,16,60,95,65,6.0,1
2898,20,47,51,66,1.5,1
2899,19,75,47,61,3.2,1
2900,21,57,38,59,2.4,1
2901,19,85,100,93,7.7,1
2902,17,80,94,72,6.4,1
2903,20,72,73,72,5.4,1
2904,21,51,79,53,2.1,1
2905,19,89,100,73,6.5,1
2906,16,100,100,86,7.8,1
2907,22,90,93,80,6.1,1
2908,17,80,82,71,4.9,1
2909,20,100,96,87,6.3,1
2910,17,92,100,72,5.5,1
2911,16,100,78,100,6.9,1
2912,20,76,85,74,6.8,1
2913,17,69,73,66,4.6,1
2914,18,53,74,71,3.7,1
2915,16,65,90,76,4.2,1
2916,16,96,89,68,6.1,1
2917,16,70,79,69,4.3,1
2918,18,78,74,74,3.5,1
2919,18,86,77,57,5.0,1
2920,19,98,87,87,7.2,1
2921,21,93,79,60,5.3,1
2922,22,88,64,62,4.4,1
2923,17,89,73,79,5.6,1
2924,19,83,82,73,5.2,1
2925,17,55,43,39,1.1,0
2926,22,77,100,96,6.4,1
2927,21,85,84,76,5.8,1
2928,18,79,93,81,5.0,1
2929,21,93,76,100,7.1,1
2930,18,91,79,81,7.4,1
2931,22,100,86,91,6.6,1
2932,21,68,76,69,3.3,1
2933,19,69,59,50,3.4,1
2934,20,100,91,100,7.2,1
2935,19,47,62,53,1.2,1
2936,17,73,70,67,4.7,1
2937,19,100,74,62,5.9,1
2938,22,37,61,39,1.5,0
2939,16,84,64,76,5.5,1
2940,17,87,85,71,6.9,1
2941,21,58,57,63,2.0,1
2942,17,100,100,90,8.3,1
2943,20,70,72,45,3.0,1
2944,18,99,96,74,6.1,1
2945,21,75,71,62,4.8,1
2946,17,78,89,62,5.1,1
2947,21,64,64,35,2.4,1
2948,21,100,100,91,7.5,1
2949,21,72,74,68,5.7,1
2950,18,100,100,100,8.2,1
2951,22,56,57,70,2.5,1
2952,19,77,74,90,4.6,1
2953,21,79,81,85,5.4,1
2954,16,73,100,69,5.1,1
2955,22,80,75,86,6.3,1
2956,20,75,88,69,4.6,1
2957,18,100,100,100,9.2,1
2958,17,74,87,85,5.1,1
2959,18,51,35,51,0.0,0
2960,17,100,98,76,5.2,1
2961,18,100,90,90,7.5,1
2962,17,65,72,66,3.2,1
2963,21,54,64,75,3.0,1
2964,19,70,60,59,3.3,1
2965,17,77,68,58,2.8,1
2966,17,91,92,63,4.0,1
2967,16,100,92,87,6.8,1
2968,17,100,100,100,8.1,1
2969,16,45,41,49,0.2,0
2970,20,63,72,69,4.2,1
2971,21,83,66,90,5.6,1
2972,16,81,73,68,5.4,1
2973,19,100,100,81,8.8,1
2974,22,40,45,54,1.0,0
2975,21,47,30,44,0.0,0
2976,16,100,96,97,9.1,1
2977,21,88,84,69,6.5,1
2978,21,64,83,70,3.9,1
2979,21,84,61,96,5.3,1
2980,20,98,55,63,5.5,1
2981,19,70,47,66,3.8,1
2982,18,85,68,77,5.3,1
2983,18,100,89,74,5.7,1
2984,16,100,100,100,9.0,1
2985,21,100,85,81,6.9,1
2986,16,100,96,97,8.5,1
2987,20,52,35,55,2.3,0
2988,20,67,82,64,4.3,1
2989,17,85,96,77,5.5,1
2990,20,51,46,57,1.2,1
2991,17,90,94,72,7.4,1
2992,19,97,87,90,6.3,1
2993,16,71,59,62,4.3,1
2994,22,88,68,79,4.6,1
2995,19,99,100,82,7.5,1
2996,20,65,65,73,3.4,1
2997,19,91,97,90,7.6,1
2998,19,67,65,61,4.5,1
2999,19,100,82,79,6.5,1
3000,20,84,86,89,5.2,1
3001,22,100,98,100,9.5,1
3002,21,81,83,59,3.2,1
3003,19,58,49,80,3.9,1
3004,17,62,48,66,2.0,1
3005,20,46,43,52,2.8,0
3006,19,86,100,81,6.4,1
3007,22,94,98,74,8.2,1
3008,21,100,85,94,6.7,1
3009,20,61,81,75,5.0,1
3010,18,63,81,71,3.2,1
3011,21,82,92,64,6.8,1
3012,17,56,77,60,3.1,1
3013,19,51,54,60,2.3,1
3014,22,88,61,48,4.4,1
3015,18,43,51,57,0.9,1
3016,22,74,49,54,2.2,1
3017,18,100,100,78,8.8,1
3018,20,76,50,50,1.9,1
3019,18,60,59,65,2.6,1
3020,17,82,50,65,5.1,1
3021,17,85,76,75,5.2,1
3022,16,72,70,67,4.5,1
3023,17,52,62,29,1.0,0
3024,21,84,99,92,6.7,1
3025,18,54,70,78,4.1,1
3026,17,100,74,100,7.4,1
3027,20,66,62,67,3.7,1
3028,22,86,100,92,7.0,1
3029,22,92,92,72,7.6,1
3030,16,87,57,72,4.1,1
3031,22,99,100,82,6.8,1
3032,18,43,38,57,2.3,0
3033,16,72,79,65,5.5,1
3034,18,96,100,100,7.4,1
3035,20,92,85,62,6.0,1
3036,16,100,95,100,9.8,1
3037,19,87,73,71,6.1,1
3038,21,75,63,94,4.3,1
3039,21,100,100,100,10.7,1
3040,18,82,100,94,8.3,1
3041,22,56,49,44,1.8,0
3042,19,49,70,75,3.4,1
3043,16,60,53,26,2.9,0
3044,19,85,94,87,6.3,1
3045,19,78,90,87,6.1,1
3046,22,97,82,86,6.1,1
3047,16,42,51,64,1.7,1
3048,20,64,63,60,3.7,1
3049,22,86,86,79,4.7,1
3050,19,45,54,46,1.4,0
3051,19,58,62,55,3.3,1
3052,20,98,84,79,7.7,1
3053,19,60,62,53,1.9,1
3054,19,100,100,100,7.9,1
3055,19,88,86,100,7.2,1
3056,21,66,67,68,4.4,1
3057,22,66,66,60,3.7,1
3058,17,95,75,99,6.7,1
3059,22,59,66,70,3.4,1
3060,20,74,46,66,3.5,1
3061,19,70,61,62,5.0,1
3062,22,26,40,64,0.7,0
3063,21,62,49,58,2.1,1
3064,20,81,78,71,4.4,1
3065,18,98,87,86,6.0,1
3066,22,47,82,65,3.4,1
3067,18,70,75,88,4.6,1
3068,19,51,57,66,1.8,1
3069,21,100,76,80,6.9,1
3070,21,81,65,78,5.4,1
3071,22,71,81,72,5.6,1
3072,20,90,84,100,6.0,1
3073,20,94,81,68,5.2,1
3074,21,82,85,67,4.0,1
3075,20,100,79,92,7.3,1
3076,21,85,99,82,5.3,1
3077,22,54,57,80,4.7,1
3078,17,80,81,83,5.0,1
3079,21,80,61,82,4.9,1
3080,18,75,82,67,4.6,1
3081,20,94,65,74,5.9,1
3082,21,63,30,64,3.1,1
3083,21,62,66,58,3.3,1
3084,22,99,83,74,6.1,1
3085,20,73,88,68,4.7,1
3086,17,95,91,100,6.9,1
3087,22,95,73,96,5.8,1
3088,17,61,62,65,3.9,1
3089,22,78,100,59,6.2,1
3090,20,100,83,82,7.4,1
3091,16,81,89,90,5.9,1
3092,20,97,90,65,6.3,1
3093,20,59,81,79,4.7,1
3094,17,70,96,92,7.0,1
3095,17,74,65,67,3.8,1
3096,20,84,60,78,5.7,1
3097,20,100,100,95,10.1,1
3098,20,100,84,89,6.1,1
3099,17,61,72,73,4.2,1
3100,20,73,78,64,4.2,1
3101,20,93,71,65,4.9,1
3102,19,82,81,72,6.7,1
3103,16,76,89,80,5.3,1
3104,18,51,63,64,3.7,1
3105,16,91,61,65,3.7,1
3106,19,60,72,59,5.3,1
3107,18,88,84,63,5.1,1
3108,22,74,80,67,5.9,1
3109,20,83,100,94,6.8,1
3110,19,100,100,100,10.5,1
3111,22,49,42,54,2.1,0
3112,20,97,81,95,6.4,1
3113,17,95,86,86,5.2,1
3114,21,52,43,64,1.3,1
3115,19,100,94,87,7.5,1
3116,17,87,94,64,5.8,1
3117,19,94,100,100,6.6,1
3118,19,46,46,60,1.6,1
3119,17,96,71,78,4.6,1
3120,18,69,62,69,2.8,1
3121,16,100,100,100,9.3,1
3122,20,100,79,87,7.3,1
3123,19,62,71,82,3.6,1
3124,20,64,55,47,1.9,1
3125,21,98,69,86,5.4,1
3126,17,83,100,100,7.2,1
3127,20,57,64,53,1.5,1
3128,17,65,82,42,3.1,1
3129,20,57,75,68,2.8,1
3130,16,82,89,82,6.7,1
3131,16,84,79,80,4.3,1
3132,16,76,76,65,4.3,1
3133,16,80,68,100,5.3,1
3134,16,71,48,65,3.2,1
3135,16,55,61,66,2.1,1
3136,17,94,97,80,7.7,1
3137,19,100,93,79,7.9,1
3138,20,82,78,63,5.4,1
3139,16,66,100,63,5.5,1
3140,17,93,68,97,7.5,1
3141,17,69,86,70,5.3,1
3142,17,57,81,56,4.2,1
3143,19,85,89,67,5.1,1
3144,20,95,80,99,7.8,1
3145,19,91,74,83,5.1,1
3146,18,51,63,78,3.7,1
3147,22,79,82,73,5.3,1
3148,17,84,72,100,6.3,1
3149,18,73,89,93,6.1,1
3150,21,88,74,68,6.1,1
3151,16,51,61,73,3.3,1
3152,22,94,100,84,6.5,1
3153,16,88,87,73,5.1,1
3154,19,71,68,66,3.6,1
3155,22,95,70,76,6.5,1
3156,20,83,74,80,4.1,1
3157,18,54,60,50,1.9,1
3158,20,55,37,56,3.0,0
3159,19,70,78,80,4.6,1
3160,16,83,72,100,6.2,1
3161,22,55,47,59,3.3,1
3162,20,83,60,58,4.5,1
3163,20,66,34,73,2.6,1
3164,16,79,86,89,7.0,1
3165,22,98,88,100,8.4,1
3166,18,94,100,94,8.2,1
3167,16,98,85,92,6.9,1
3168,20,100,80,89,6.7,1
3169,18,51,29,44,0.9,0
3170,18,76,74,85,5.4,1
3171,16,68,86,74,4.0,1
3172,20,80,100,81,6.8,1
3173,19,26,37,43,0.0,0
3174,20,91,78,68,5.4,1
3175,17,91,82,77,4.6,1
3176,22,90,80,93,7.2,1
3177,21,100,100,93,8.1,1
3178,19,72,92,51,3.1,1
3179,18,48,73,41,3.2,1
3180,19,73,89,75,5.5,1
3181,22,100,100,98,8.5,1
3182,18,71,88,82,5.1,1
3183,22,55,55,71,2.4,1
3184,18,64,54,63,3.8,1
3185,19,63,78,59,5.4,1
3186,18,84,68,72,5.5,1
3187,18,68,63,90,3.6,1
3188,17,71,57,85,3.7,1
3189,20,63,58,67,3.0,1
3190,20,93,75,84,7.3,1
3191,21,61,56,63,3.3,1
3192,21,67,75,88,4.1,1
3193,17,62,77,71,4.0,1
3194,21,46,59,51,1.8,1
3195,22,56,60,79,3.3,1
3196,19,100,95,68,7.5,1
3197,16,63,83,49,2.6,1
3198,22,65,55,54,3.1,1
3199,16,77,77,69,2.3,1
3200,16,69,58,67,4.8,1
3201,17,100,83,78,8.8,1
3202,22,74,73,65,4.7,1
3203,17,82,77,70,5.1,1
3204,18,73,52,64,3.4,1
3205,16,74,72,75,4.9,1
3206,19,89,99,100,7.5,1
3207,21,73,67,73,5.3,1
3208,19,93,100,94,9.3,1
3209,21,100,100,90,7.5,1
3210,16,84,90,76,4.8,1
3211,16,94,64,67,4.8,1
3212,16,100,90,76,8.3,1
3213,17,88,77,71,5.3,1
3214,22,100,93,100,7.8,1
3215,21,100,100,98,9.0,1
3216,22,87,83,86,4.6,1
3217,17,87,89,84,5.7,1
3218,17,90,80,81,7.0,1
3219,20,89,73,100,6.5,1
3220,19,99,72,74,6.5,1
3221,19,53,47,40,2.3,0
3222,18,75,75,68,3.3,1
3223,17,91,71,60,4.0,1
3224,21,100,100,88,7.4,1
3225,20,67,39,48,2.5,1
3226,20,100,100,93,8.0,1
3227,22,85,91,89,6.6,1
3228,19,89,100,95,7.3,1
3229,17,56,58,51,3.1,1
3230,18,86,71,60,5.1,1
3231,17,80,99,82,5.6,1
3232,22,83,78,73,5.5,1
3233,16,88,83,72,5.6,1
3234,17,66,78,70,4.4,1
3235,22,77,59,74,5.3,1
3236,16,100,92,91,7.1,1
3237,16,58,45,66,2.7,1
3238,18,100,97,100,8.1,1
3239,21,85,87,84,7.0,1
3240,19,62,57,74,3.1,1
3241,17,100,90,86,5.8,1
3242,16,89,90,95,6.8,1
3243,17,48,46,47,2.5,0
3244,21,90,64,74,5.1,1
3245,19,83,85,94,4.8,1
3246,21,71,67,52,3.7,1
3247,19,68,61,95,5.2,1
3248,20,58,63,87,3.8,1
3249,19,86,94,99,7.7,1
3250,18,73,53,52,3.7,1
3251,21,100,80,82,6.6,1
3252,16,58,64,63,1.7,1
3253,20,97,100,58,4.7,1
3254,18,75,80,82,5.0,1
3255,17,73,57,73,4.6,1
3256,21,74,68,63,4.2,1
3257,22,67,69,54,3.7,1
3258,22,96,96,100,6.5,1
3259,16,89,100,95,7.0,1
3260,19,64,91,71,4.8,1
3261,16,44,61,62,2.8,1
3262,22,100,100,93,8.6,1
3263,17,60,41,44,3.2,0
3264,20,45,44,71,2.1,1
3265,20,41,32,53,1.0,0
3266,21,100,68,86,5.2,1
3267,20,65,60,67,4.6,1
3268,21,100,78,88,7.1,1
3269,21,93,98,85,6.2,1
3270,21,98,58,89,5.6,1
3271,22,74,71,91,4.5,1
3272,22,81,100,84,7.2,1
3273,19,100,99,93,8.7,1
3274,18,93,100,84,7.0,1
3275,21,85,63,63,4.1,1
3276,21,100,100,100,6.6,1
3277,18,83,52,51,4.2,1
3278,16,86,77,91,2.8,1
3279,21,68,53,71,3.2,1
3280,19,88,89,69,4.3,1
3281,20,77,72,66,5.2,1
3282,20,100,100,99,9.1,1
3283,17,60,79,57,3.2,1
3284,17,100,88,100,7.6,1
3285,20,78,85,78,4.4,1
3286,20,27,48,69,1.0,0
3287,22,65,52,65,4.0,1
3288,19,100,99,90,7.4,1
3289,18,63,69,78,5.7,1
3290,17,85,74,75,5.8,1
3291,22,100,85,79,7.7,1
3292,22,76,66,70,2.9,1
3293,18,55,50,66,2.9,1
3294,22,57,30,47,0.5,0
3295,19,100,77,91,6.8,1
3296,20,67,76,77,6.1,1
3297,21,92,92,83,6.4,1
3298,18,63,71,70,2.6,1
3299,20,69,65,66,1.8,1
3300,20,62,58,76,2.4,1
3301,16,79,63,51,3.2,1
3302,18,96,96,83,8.1,1
3303,22,80,96,74,7.0,1
3304,21,66,84,62,4.1,1
3305,18,100,79,74,5.6,1
3306,22,78,73,71,3.6,1
3307,20,100,67,92,5.7,1
3308,21,47,71,56,2.7,1
3309,22,100,90,90,6.5,1
3310,19,73,52,78,3.3,1
3311,22,89,100,79,6.6,1
3312,16,80,55,66,4.1,1
3313,20,68,38,66,3.4,1
3314,22,100,100,75,8.2,1
3315,17,90,84,83,5.4,1
3316,17,85,58,58,4.4,1
3317,16,92,91,92,6.5,1
3318,19,76,72,54,2.3,1
3319,20,95,95,82,7.2,1
3320,18,96,100,62,4.7,1
3321,16,78,75,88,6.2,1
3322,19,45,28,62,1.9,0
3323,18,64,54,65,4.2,1
3324,17,89,49,94,5.0,1
3325,17,88,100,87,7.1,1
3326,18,100,86,83,6.4,1
3327,16,68,94,70,4.2,1
3328,17,88,76,71,5.6,1
3329,20,100,83,79,7.5,1
3330,21,66,53,68,4.6,1
3331,22,61,68,78,4.4,1
3332,18,52,60,31,1.2,0
3333,18,72,70,54,4.4,1
3334,17,56,33,47,1.5,0
3335,16,64,83,54,4.8,1
3336,20,92,100,71,7.0,1
3337,16,44,41,58,0.8,0
3338,19,75,86,85,7.5,1
3339,19,84,51,61,4.3,1
